"treeID","tree_height_m","mean_return_height_m","point_count","crown_area_m2","equivalent_crown_diameter_m","crown_volume_proxy_m3"
370,19.87,11.4554814814815,135,76.1497499988976,9.84666811770829,1513.0955324781
371,24.01,13.7311111111111,135,74.9281000009762,9.76736504555418,1799.02368102344
372,23.35,18.4241747572816,103,64.5476000018551,9.06556985743915,1507.18646004332
373,22.73,14.0281666666667,120,58.2538000005891,8.61226113119216,1324.10887401339
374,23.13,14.3359649122807,114,58.6544500007524,8.64182649765947,1356.6774285174
375,21.85,13.6802564102564,156,88.9423999977593,10.6416625054923,1943.39143995104
376,24.74,20.3276666666667,90,56.6262499969533,8.49110009163597,1400.93342492462
377,23.99,15.98,132,66.6449999975659,9.21168005609051,1598.81354994161
378,22.37,16.6613333333333,120,70.9684999999193,9.50578248385868,1587.56534499819
379,24.85,16.2476033057851,121,70.6258999996286,9.48281017220308,1755.05361499077
380,23.44,13.4839795918367,196,103.298200000684,11.4683631413046,2421.30980801604
381,23.13,20.0287323943662,71,45.6853000001402,7.62681654252073,1056.70098900324
382,12.8,6.82672268907563,119,84.1302499997078,10.3497807323674,1076.86719999626
383,23.97,18.9252830188679,53,32.3906999995525,6.4219249544886,776.405078989272
384,22.73,17.9380672268908,119,79.140299999521,10.0381551861681,1798.85901898911
385,20.8,14.5972189349112,169,101.967400000771,11.3942496881019,2120.92192001603
386,20.44,13.64359375,128,71.2479499999448,9.52447937796305,1456.30809799887
387,26,17.2690579710145,138,79.4148999966515,10.0555552366304,2064.78739991294
388,24.1,19.5292,50,30.5432000000854,6.23608932447762,736.091120002058
389,21.92,13.0492827004219,237,118.248100001314,12.2702142202763,2591.9983520288
390,24.57,15.8017307692308,104,59.9555000016203,8.73714561664346,1473.10663503981
391,22.94,16.4838571428571,140,68.1974999993571,9.31835574826684,1564.45064998525
392,22.64,16.9265891472868,129,87.1975499997704,10.5367627316804,1974.1525319948
393,19.14,10.1728125,128,81.8926500004196,10.211217381081,1567.42532100803
394,23.56,13.3220183486239,109,39.8798499989967,7.1257702781404,939.569265976362
396,21.79,13.767074829932,147,84.9316500001005,10.3989583795558,1850.66065350219
397,22.43,13.9117156862745,204,116.137600001296,12.1602214187195,2604.96636802907
398,26.37,12.6349056603774,212,102.101349999683,11.4017312891702,2692.41259949165
399,26.03,18.9604794520548,146,73.590399998772,9.67978343721154,1915.55811196803
400,23.44,15.7007352941176,136,80.0022500011649,10.0926720133606,1875.25274002731
401,14.06,6.04990196078431,102,57.8713999990532,8.58394751777881,813.671883986688
402,22.09,14.5212711864407,118,61.7781500028918,8.868956172192,1364.67933356388
403,25.37,14.5246864686469,303,153.487900000392,13.9795158685433,3893.98802300994
404,20.99,14.2187912087912,91,51.8156999968838,8.12242563980527,1087.61154293459
405,19.9,12.007,140,103.911499997282,11.5023576256908,2067.83884994591
406,26.67,18.8707189542484,153,75.4061999984894,9.79847721619463,2011.08335395971
407,21.89,14.4035625,160,91.1184999989062,10.7710573972827,1994.58396497606
408,25.05,15.9555102040816,196,93.3519999969064,10.9022684784488,2338.4675999225
409,24.49,14.3148066298343,181,85.5184500010867,10.4348201875183,2094.34684052661
410,22.48,14.1452717391304,184,106.542499998338,11.6470650463037,2395.07539996263
411,15.55,9.52183544303798,158,90.4136500012092,10.7293165935853,1405.9322575188
412,18.59,10.8503243243243,185,90.3513999980202,10.7256223781962,1679.6325259632
413,21.93,14.3748538011696,171,85.4516999996233,10.4307470300246,1873.95578099174
414,25.11,15.8492913385827,254,122.151549999958,12.4710939339996,3067.22542049894
415,22.42,12.5023636363636,55,31.9183499997998,6.37492787586202,715.609406995511
416,20.97,11.7525,128,64.0452500007232,9.03022397027729,1343.02889251516
417,21.88,15.4788721804511,133,80.9594499964621,10.1528701979049,1771.39276592259
418,24.45,16.6763076923077,130,87.7444999993895,10.5697571983578,2145.35302498507
419,22.19,16.4243396226415,53,27.2449500010533,5.88976635662853,604.565440523372
420,21.55,14.1051428571429,105,44.0745000004047,7.49115453818337,949.805475008722
421,22.6,15.1067346938776,98,54.850700001599,8.35691811007149,1239.62582003614
422,24.79,14.5017272727273,220,110.113700000549,11.8406552714706,2729.71862301361
423,24.55,16.2269166666667,120,63.8779499991343,9.01842181179796,1568.20367247875
424,21.04,14.3117733990148,203,132.469249997793,12.9871123641323,2787.15301995356
425,21.87,12.7744444444444,99,51.1856500000576,8.07289252393755,1119.43016550126
426,21.47,12.9545,100,53.9064500004185,8.2846740344338,1157.37148150898
427,16.83,8.73636363636364,176,112.406999999125,11.9633205049406,1891.80980998528
428,21.34,14.5389411764706,85,38.7753999996707,7.02640538557978,827.467035992973
429,24.21,19.87,69,38.8706500015842,7.03503011447548,941.058436538354
430,22.17,13.5596385542169,83,36.7271499994359,6.83830825165858,814.240915487493
431,20.68,11.9533913043478,115,59.3611499969327,8.69373128162185,1227.58858193657
432,23.66,15.6753496503497,286,149.001249999869,13.7736808339239,3525.36957499689
433,24.12,15.6196,150,95.8615499985988,11.0478376290486,2312.1805859662
434,21.25,14.9094936708861,79,42.923700001898,7.39270939837116,912.128625040333
435,25.47,16.2568235294118,170,100.002799999197,11.2839496428874,2547.07131597956
436,21.14,13.9332989690722,97,47.4992000000784,7.77675123579148,1004.13308800166
437,23.51,14.5327631578947,228,123.123650000361,12.5206189971818,2894.63701150848
438,22.47,16.995,98,55.178950002417,8.38188649291087,1239.87100655431
439,21.45,11.8279104477612,134,93.0074999992589,10.8821333825685,1995.0108749841
440,18.84,11.8668322981366,161,73.7447999984769,9.68993269205965,1389.35203197131
441,22.77,14.148306010929,183,86.2752499991559,10.4808902308362,1964.48744248078
442,21.97,13.4273949579832,119,49.3189499996826,7.92431936789603,1083.53733149303
444,20.37,11.5275,160,83.3578500016248,10.3021605008935,1697.9994045331
445,24.56,14.7205769230769,156,87.4832000026945,10.5540072836533,2148.58739206618
446,20.73,12.8372151898734,158,86.4217999976128,10.4897880476277,1791.52391395051
447,20.86,9.97343373493976,166,111.040899997853,11.8904022202888,2316.31317395522
448,24.76,18.0770886075949,158,100.753599998,11.3262291956274,2494.65913595047
449,19.3,13.8427586206897,58,44.7043500011582,7.54449111889967,862.793955022353
450,21.88,14.4180952380952,126,61.377700001133,8.84016486307433,1342.94407602479
451,22.56,14.9363043478261,92,43.7679999999399,7.46506184796162,987.406079998644
452,22.52,14.7793564356436,202,106.790650000036,11.6606208491666,2404.92543800081
453,20.58,13.2209589041096,73,39.7565499994341,7.11474606866052,818.189798988355
454,19.62,12.1659183673469,49,28.6956999999423,6.04454299379062,563.009633998867
455,23.02,11.654598540146,137,84.2105500004836,10.3547188443006,1938.52686101113
456,19.43,13.8284166666667,120,76.3219999984601,9.85779836126284,1482.93645997008
457,18.67,11.0906040268456,149,76.471300000867,9.8674354924879,1427.71917101619
458,16.2,8.61910994764398,191,88.5128499992425,10.6159342893712,1433.90816998773
459,17.96,10.2878125,96,42.4662999996945,7.35321511164999,762.694747994512
460,23.48,17.6815492957746,71,43.9880000006011,7.48379991011088,1032.83824001411
461,22.42,14.865625,112,63.6652000010714,9.0033910425371,1427.37378402402
462,23.98,15.7440639269406,219,111.483250001873,11.9140623835022,2673.36833504492
463,22.83,11.8439,200,88.3706999995755,10.6074063670337,2017.50308099031
464,22.66,17.9524444444444,90,64.8040500012371,9.08356092733295,1468.45977302803
465,22.97,14.6112244897959,49,21.8762500003385,5.27766109095152,502.497462507776
466,17.49,9.13788461538462,104,54.3733500008128,8.32047471006075,950.989891514217
467,18.42,12.5195890410959,73,43.7632500005384,7.46465675746827,806.119065009918
468,18.61,9.71775862068966,174,88.6402500002795,10.623571506587,1649.5950525052
469,24.54,17.2433644859813,107,60.6415999990858,8.78699511635507,1488.14486397756
470,21.85,16.1350925925926,108,75.8998500030667,9.83049797636782,1658.41172256701
471,24.48,14.9106666666667,90,46.9968000011411,7.73551447787815,1150.48166402794
472,21.54,14.3290909090909,242,143.471800002479,13.5156934456761,3090.3825720534
473,22.44,14.2368292682927,82,51.5794499991557,8.10388767411143,1157.44285798105
474,22.2,13.9893333333333,135,72.5009500012475,9.60786534941322,1609.52109002769
475,19.9,11.85125,128,65.6130999997045,9.1400871753111,1305.70068999412
476,23.15,13.7012738853503,157,108.556449999117,11.7566306812344,2513.08181747957
477,22.51,14.3391743119266,109,61.7275499996156,8.86532332513189,1389.48715049135
478,22.22,13.6297333333333,75,44.1101999975421,7.49418781210129,980.128643945385
479,21.01,13.3277272727273,110,63.6554499999166,9.00270160439663,1337.40100449825
480,19.35,11.033381294964,139,77.5850999971342,9.93903503357259,1501.27168494455
481,22.79,16.172027027027,74,43.7967499984503,7.46751324263349,998.127932464682
482,23.32,15.5837931034483,145,90.2974499950087,10.7224196953109,2105.7365338836
483,16.52,8.08447368421053,76,33.7029500001535,6.55071970965232,556.772734002535
484,20.99,13.8950769230769,65,37.1648999999352,6.87894035124927,780.091250998641
485,21.33,11.5698378378378,185,108.7730500002,11.7683536937717,2320.12915650426
486,14.61,8.26829931972789,147,77.7860500008144,9.95189805463176,1136.4541905119
487,13.33,8.14439252336449,107,62.9822499999115,8.95497020186463,839.553392498821
488,21.91,13.0063157894737,152,103.359249999537,11.4717515843736,2264.60116748985
489,19.41,12.0430833333333,120,58.9811000000198,8.6658565019278,1144.82315100038
490,20.02,14.5084831460674,178,116.641600001009,12.1865785880396,2335.16483202019
491,19.41,12.7014054054054,185,116.791600001912,12.1944119831719,2266.92495603711
492,26.61,20.2246621621622,148,111.766900000775,11.9292093985078,2974.11720902063
494,13.48,5.4132,100,64.8065000020442,9.08373263358638,873.591620027556
495,18.98,13.3594366197183,142,76.2843999982184,9.8553698420773,1447.87791196619
496,15.76,9.82724770642202,109,49.0519000014088,7.90283612547979,773.057944022202
497,21.79,13.7918181818182,165,87.5801499995891,10.5598537070034,1908.37146849105
498,21.74,13.5130534351145,131,84.7216999998577,10.3860973776009,1841.84975799691
499,18.91,13.1972340425532,94,53.7369000008518,8.27163503139274,1016.16477901611
500,19.91,14.5568902439024,164,109.102650000675,11.7861702183644,2172.23376151344
501,18.62,14.5742168674699,83,60.0436000008179,8.74356254219649,1118.01183201523
502,21.19,13.5071921182266,203,112.124349998446,11.9482700147656,2375.91497646708
503,15.64,8.53648351648352,91,51.8382000030513,8.12418895470651,810.749448047722
504,22.79,14.901,90,53.5718499987452,8.25892232092195,1220.9024614714
505,21.42,11.762349726776,183,120.42654999758,12.3827236782925,2579.53670094817
506,17.2,11.8166071428571,112,52.243399998691,8.15587903476691,898.586479977486
507,19.92,12.0476923076923,104,56.5177000028079,8.48295765762471,1125.83258405593
508,19.32,14.3766829268293,205,148.749549998821,13.76204233826,2873.84130597723
509,17.92,13.5013414634146,82,52.4919999987504,8.17526086315581,940.656639977606
510,22.92,17.8492452830189,53,37.71160000017,6.9293506489029,864.349872003896
512,16.83,8.91838709677419,93,43.4633500003256,7.4390359568347,731.48818050548
513,19.57,14.3116304347826,92,73.631400002178,9.68247954900943,1440.96649804262
514,20.2,13.3101333333333,75,39.5585999988116,7.09701161425338,799.083719975995
515,18.05,13.0703883495146,103,68.2852500047524,9.32434880451057,1232.54876258578
516,18.46,11.5692024539877,163,108.479249997311,11.7524495693361,2002.52695495036
517,24.95,16.5908133971292,209,136.258750002441,13.1715613660374,3399.6558125609
518,29.14,19.5104639175258,194,116.138600001733,12.1602737712761,3384.27880405051
519,23,16.0180869565217,115,86.484300001991,10.4935804547959,1989.13890004579
520,14.92,10.1877215189873,79,61.347550000963,8.83799336013803,915.305446014368
522,18.7,14.1195238095238,84,63.9915499982012,9.02643739171812,1196.64198496636
523,20.09,13.165,84,49.0705999976347,7.90434237624292,985.828353952481
524,21.38,14.3002247191011,89,57.0032500001299,8.51931875671935,1218.72948500278
525,21.94,16.4871171171171,111,77.9716000034569,9.96376055968196,1710.69690407584
526,19.12,15.0393277310924,119,86.8898999980174,10.5181584279549,1661.33488796209
527,15.83,9.0983185840708,113,78.2673999992982,9.98264237277442,1238.97294198889
528,16.32,10.7505194805195,77,40.1170999999203,7.14693487727386,654.711071998699
529,18.9,13.7680833333333,120,80.4245999990232,10.1192776959753,1520.02493998154
530,17.5,11.4919801980198,101,69.2694999994069,9.39130803686457,1212.21624998962
531,14.66,8.03020408163265,98,56.0533999998674,8.44804151840468,821.742843998056
532,14.91,7.91442477876106,113,70.6014500003332,9.48116860181626,1052.66761950497
533,22.22,16.6040579710145,69,48.3651499993432,7.84731938729472,1074.67363298541
534,15.82,9.11572916666667,96,61.1138499982189,8.82114338103317,966.821106971824
535,22.06,13.458515625,128,84.7246500002289,10.3862781974169,1869.02577900505
536,17.24,11.0091860465116,86,69.7957500013323,9.42691407387092,1203.27873002297
537,16.46,10.7610869565217,46,28.1308999998906,5.98476184228337,463.034613998199
538,20.09,11.5637301587302,126,82.0802000023644,10.2229035250648,1648.9912180475
539,17.37,11.7276271186441,118,78.5721500021173,10.0020582130659,1364.79824553678
540,20.51,13.002298136646,161,95.151250002191,11.0068312530797,1951.55213754494
541,18.28,12.3308805031447,159,105.556900000263,11.5930677260158,1929.58013200481
542,21.2,13.7299019607843,102,60.4928499992698,8.77621152849012,1282.44841998452
543,22.45,12.7428925619835,121,96.9708499986915,11.1115759865518,2176.99558247062
544,19.1,13.0301973684211,152,113.950700000395,12.0451873123981,2176.45837000754
545,17.49,11.1128571428571,84,62.8049500007816,8.94235684515608,1098.45857551367
546,18.65,11.8603787878788,132,90.3471499964584,10.7253701162063,1684.97434743395
547,18.17,13.4967123287671,73,53.0739000014873,8.22044939618348,964.352763027025
548,23.51,15.8531632653061,196,119.507200002711,12.3353675633937,2809.61427206375
549,21.61,11.9511764705882,153,118.548150002492,12.2857719553298,2561.82552155385
550,17.3,9.77043956043956,91,60.3606499986125,8.7666165950241,1044.239244976
551,17.51,10.2992307692308,104,82.6035499992328,10.255442769307,1446.38816048657
552,17.86,11.1412371134021,97,76.8168000014848,9.88970108051313,1371.94804802652
553,21.06,12.0899342105263,152,84.0826500002321,10.3468524202494,1770.78060900489
554,13.08,6.2848051948052,77,72.4265000001024,9.60293100500528,947.338620001339
555,17.02,6.89634146341463,41,23.4149499994957,5.46011357733101,398.522448991417
556,15.01,7.76236842105263,114,82.3546499959772,10.2399803255525,1236.14329643962
557,13.35,8.01548076923077,104,75.845650004954,9.8269873757144,1012.53942756614
